Dne,F_dot,P_info
0.01,0.21912148290187,4.76958116245463
0.0101392540755882,0.219142024835849,4.76969322397569
0.0102804473209331,0.219162851447771,4.76980682349376
0.010423606739764,0.21918396666356,4.76992198181852
0.010568759711848,0.219205374462746,4.77003872002438
0.0107159339982267,0.219227078879184,4.77015705944447
0.0108651577465254,0.21924908400178,4.77027702170316
0.0110164594963366,0.219271393975225,4.77039862868962
0.0111698681846782,0.219294013000741,4.7705219026053
0.0113254131515281,0.219316945336837,4.77064686593546
0.0114831241454351,0.21934019530007,4.77077354145743
0.0116430313292088,0.219363767265822,4.77090195222755
0.011805165285688,0.219387665669083,4.77103212160517
0.0119695570235904,0.219411895005243,4.77116407327427
0.0121362379834424,0.219436459830897,4.77129783122738
0.0123052400435926,0.21946136476466,4.77143341972943
0.0124765955263087,0.219486614487988,4.77157086340924
0.012650337203959,0.219512213746016,4.77171018716574
0.0128264983052806,0.219538167348403,4.77185141627486
0.0130051125217341,0.219564480170184,4.7719945762738
0.0131862140139475,0.219591157152641,4.77213969308434
0.0133698374182495,0.219618203304177,4.77228679294973
0.0135560178532937,0.219645623701208,4.77243590242476
0.0137447909267754,0.219673423489057,4.77258704842111
0.0139361927422414,0.219701607882872,4.77274025821259
0.0141302599059953,0.219730182168541,4.77289555938564
0.0143270295340983,0.219759151703631,4.77305297993324
0.0145265392594678,0.219788521918331,4.77321254814685
0.014728827239075,0.219818298316405,4.77337429272613
0.0149339321612425,0.219848486476171,4.77353824272236
0.0151418932530435,0.219879092051469,4.77370442753506
0.0153527502878042,0.219910120772666,4.77387287698077
0.0155665435927106,0.21994157844765,4.77404362119366
0.0157833140565212,0.219973470962856,4.77421669076571
0.016003103137387,0.220005804284292,4.7743921166069
0.0162259528707809,0.220038584458582,4.77456993008117
0.0164519058775366,0.220071817614022,4.77475016288243
0.0166810053720006,0.220105509961645,4.7749328471667
0.0169132951702965,0.22013966779631,4.77511801546171
0.0171488196987054,0.220174297497785,4.77530570070308
0.0173876240021625,0.220209405531866,4.77549593625096
0.0176297537528721,0.220244998451489,4.7756887558859
0.0178752552590424,0.220281082897871,4.77588419380315
0.0181241754737424,0.220317665601654,4.77608228462375
0.0183765620038817,0.22035475338407,4.77628306342102
0.0186324631193156,0.220392353158113,4.77648656567389
0.0188919277620767,0.220430471929735,4.77669282732556
0.0191550055557353,0.220469116799044,4.77690188476955
0.0194217468148903,0.220508294961528,4.77711377483166
0.0196922025547917,0.220548013709283,4.77732853480712
0.0199664245010979,0.220588280432267,4.77754620245663
0.020244465099768,0.220629102619556,4.77776681598442
0.0205263775270925,0.220670487860625,4.77799041408625
0.0208122156998634,0.220712443846643,4.77821703594058
0.021102034285686,0.220754978371773,4.7784467211608
0.0213958887134342,0.220798099334502,4.77867950991176
0.0216938351838518,0.220841814738978,4.77891544280245
0.0219959306803007,0.220886132696362,4.77915456096051
0.0223022329796594,0.220931061426197,4.77939690597711
0.0226128006633728,0.220976609257799,4.77964252001319
0.0229276931286565,0.221022784631652,4.77989144566682
0.0232469705998565,0.221069596100832,4.78014372613017
0.0235706941399673,0.221117052332433,4.78039940503351
0.0238989256623105,0.221165162109029,4.78065852659905
0.024231727942376,0.221213934330129,4.78092113555269
0.0245691646298279,0.221263378013669,4.78118727716349
0.0249113002606779,0.221313502297509,4.78145699724322
0.0252582002696278,0.221364316440953,4.78173034214387
0.0256099310025846,0.22141582982628,4.78200735877101
0.0259665597293487,0.221468051960298,4.78228809459549
0.0263281546564802,0.221520992475917,4.78257259762507
0.0266947849403432,0.221574661133726,4.78286091650274
0.0270665207003324,0.22162906782361,4.78315310034568
0.0274434330322837,0.221684222566362,4.78344919894907
0.0278255940220712,0.221740135515328,4.78374926260122
0.0282130767593947,0.221796816958064,4.7840533422643
0.0286059553517574,0.221854277318013,4.78436148944008
0.0290043049386399,0.221912527156198,4.78467375623479
0.0294082017058706,0.221971577172939,4.78499019540409
0.0298177229001967,0.222031438209578,4.78531086022906
0.0302329468440578,0.222092121250238,4.78563580470314
0.0306539529505653,0.222153637423583,4.78596508338444
0.0310808217386906,0.222215998004613,4.78629875146735
0.0315136348486648,0.222279214416467,4.78663686477679
0.0319524750575921,0.222343298232254,4.78697947977945
0.032397426295282,0.222408261176891,4.78732665357279
0.0328485736603004,0.222474115128975,4.78767844392742
0.0333060034362459,0.222540872122664,4.7880349092532
0.0337698031082509,0.222608544349583,4.78839610861708
0.0342400613797143,0.222677144160746,4.78876210174105
0.0347168681892656,0.222746684068499,4.78913294901469
0.0352003147279668,0.222817176748487,4.7895087115236
0.0356904934567523,0.222888635041635,4.78988945100241
0.0361874981241128,0.222961071956152,4.79027522991228
0.0366914237840249,0.223034500669556,4.79066611135169
0.0372023668141307,0.223108934530717,4.79106215914683
0.03772042493417,0.223184387061925,4.79146343781195
0.03824569722467,0.22326087196097,4.79187001254227
0.0387782841458946,0.223338403103254,4.79228194931521
0.0393182875570577,0.223416994543914,4.79269931471335
0.0398658107358044,0.223496660519967,4.79312217614781
0.0404209583979631,0.223577415452487,4.79355060167519
0.0409838367175726,0.223659273948784,4.79398466008745
0.0415545533471888,0.223742250804621,4.79442442096176
0.0421332174384729,0.223826361006442,4.79486995456025
0.0427199396630678,0.223911619733626,4.79532133189308
0.043314832233764,0.22399804236076,4.79577862474093
0.0439180089259609,0.224085644459933,4.79624190560154
0.0445295850994266,0.224174441803053,4.7967112477619
0.045149677720361,0.224264450364184,4.79718672523902
0.0457784053837662,0.224355686321903,4.79766841282761
0.0464158883361278,0.224448166061685,4.79815638609015
0.0470622484984128,0.224541906178296,4.79865072132499
0.0477176094893875,0.224636923478226,4.79915149566108
0.0483820966492596,0.224733234982124,4.79965878696493
0.0490558370636505,0.224830857927271,4.80017267391089
0.0497389595879006,0.224929809770063,4.80069323591934
0.0504315948717136,0.225030108188519,4.80122055323887
0.0511338753841433,0.225131771084817,4.80175470689697
0.0518459354389291,0.225234816587838,4.8022957787034
0.0525679112201842,0.225339263055745,4.80284385126755
0.0532999408084409,0.225445129078575,4.80339900801464
0.0540421642070592,0.225552433480855,4.8039613331794
0.0547947233690029,0.225661195324238,4.80453091174172
0.0555577622239888,0.225771433910165,4.80510782958037
0.0563314267060135,0.225883168782542,4.80569217331089
0.0571158647812643,0.225996419730438,4.80628403041492
0.0579112264764176,0.226111206790817,4.80688348910897
0.0587176639073326,0.226227550251268,4.80749063854121
0.0595353313081437,0.22634547065278,4.80810556856285
0.0603643850607587,0.22646498879252,4.80872836990058
0.061204983724767,0.226586125726642,4.80935913412401
0.062057288067765,0.226708902773112,4.80999795355504
0.0629214610961034,0.226833341514556,4.8106449214141
0.0637976680860628,0.226959463801126,4.8113001316677
0.0646860766154633,0.227087291753388,4.81196367915065
0.0655868565957143,0.227216847765228,4.81263565951896
0.0665001803043112,0.227348154506785,4.81331616923704
0.0674262224177834,0.22748123492739,4.81400530559865
0.0683651600451024,0.227616112258542,4.8147031666904
0.0693171727615541,0.227752810016888,4.81540985148049
0.0702824426430835,0.227891352007231,4.81612545970297
0.0712611543011175,0.228031762325556,4.81685009194172
0.0722534949178721,0.228174065362072,4.8175838495458
0.0732596542821523,0.228318285804274,4.81832683472606
0.0742798248256492,0.228464448640027,4.81907915050215
0.0753142016597437,0.22861257916066,4.81984090068405
0.0763629826128224,0.228762702964086,4.82061218988746
0.0774263682681127,0.228914845957935,4.82139312354642
0.0785045620020451,0.229069034362705,4.82218380788704
0.0795977700231499,0.229225294714932,4.82298434991747
0.080706201411495,0.229383653870375,4.82379485746987
0.0818300681586739,0.229544139007216,4.82461543911147
0.0829695852083491,0.22970677762928,4.82544620423784
0.0841249704973612,0.229871597569266,4.8262872630162
0.0852964449974103,0.230038626991996,4.8271387263447
0.0864842327573172,0.230207894397682,4.82800070593863
0.0876885609458743,0.2303794286252,4.82887331423067
0.0889096598952916,0.230553258855384,4.82975666443379
0.0901477631452492,0.230729414614333,4.83065087047465
0.0914031074875623,0.230907925776729,4.83155604705259
0.0926759330114688,0.231088822569171,4.83247230954994
0.0939664831495469,0.231272135573519,4.83339977412472
0.0952750047242729,0.23145789573025,4.8343385575983
0.0966017479952265,0.231646134341828,4.83528877750865
0.097946966706954,0.231836883076081,4.83625055210407
0.099310918137498,0.232030173969594,4.83722400030104
0.100693863147603,0.232226039431106,4.83820924165753
0.102096066230605,0.232424512244921,4.83920639645504
0.103517795563018,0.232625625574322,4.84021558555987
0.104959323055823,0.232829412965006,4.84123693052038
