F_dot,F_dot/P_info,F_dot/P_trap (conventional)
0.224448166061685,0.0467780013824392,0.391489000858557
0.224541906178296,0.0467927172070353,0.391389532015419
0.224636923478226,0.0468076333246243,0.391288759506797
0.224733234982124,0.0468227523990794,0.391186667347882
0.224830857927271,0.046838077127774,0.391083239387438
0.224929809770063,0.0468536102426025,0.390978459306874
0.225030108188519,0.0468693545095977,0.390872310619342
0.225131771084817,0.0468853127298339,0.390764776668842
0.225234816587838,0.0469014877398182,0.390655840629357
0.225339263055745,0.0469178824117454,0.390545485504008
0.225445129078575,0.0469344996537686,0.390433694124228
0.225552433480855,0.046951342410489,0.390320449148965
0.225661195324238,0.0469684136640163,0.390205733063907
0.225771433910165,0.0469857164328989,0.390089528180728
0.225883168782542,0.0470032537741423,0.389971816636372
0.225996419730438,0.0470210287823811,0.389852580392352
