Dne,F_dot,P_info
0.01,0.21912148290187,4.34983382257659
0.0101392540755882,0.219142024835849,4.34993551959912
0.0102804473209331,0.219162851447771,4.35003861235476
0.010423606739764,0.21918396666356,4.35014311972702
0.010568759711848,0.219205374462746,4.35024906083986
0.0107159339982267,0.219227078879184,4.35035645505324
0.0108651577465254,0.21924908400178,4.35046532199065
0.0110164594963366,0.219271393975225,4.35057568151687
0.0111698681846782,0.219294013000741,4.35068755377849
0.0113254131515281,0.219316945336837,4.35080095917988
0.0114831241454351,0.21934019530007,4.35091591839057
0.0116430313292088,0.219363767265822,4.35103245233435
0.011805165285688,0.219387665669083,4.35115058220986
0.0119695570235904,0.219411895005243,4.35127032950888
0.0121362379834424,0.219436459830897,4.351391716003
0.0123052400435926,0.21946136476466,4.35151476371362
0.0124765955263087,0.219486614487988,4.35163949498919
0.012650337203959,0.219512213746016,4.35176593242631
0.0128264983052806,0.219538167348403,4.35189409895989
0.0130051125217341,0.219564480170184,4.35202401776655
0.0131862140139475,0.219591157152641,4.35215571236798
0.0133698374182495,0.219618203304177,4.35228920657855
0.0135560178532937,0.219645623701208,4.35242452449693
0.0137447909267754,0.219673423489057,4.3525616905446
0.0139361927422414,0.219701607882872,4.35270072947067
0.0141302599059953,0.219730182168541,4.35284166631024
0.0143270295340983,0.219759151703631,4.35298452646383
0.0145265392594678,0.219788521918331,4.35312933560681
0.014728827239075,0.219818298316405,4.35327611978168
0.0149339321612425,0.219848486476171,4.3534249053512
0.0151418932530435,0.219879092051469,4.3535757189953
0.0153527502878042,0.219910120772666,4.35372858776966
0.0155665435927106,0.21994157844765,4.35388353902219
0.0157833140565212,0.219973470962856,4.35404060051122
0.016003103137387,0.220005804284292,4.35419980028816
0.0162259528707809,0.220038584458582,4.35436116681234
0.0164519058775366,0.220071817614022,4.35452472884673
0.0166810053720006,0.220105509961645,4.35469051556961
0.0169132951702965,0.22013966779631,4.35485855649875
0.0171488196987054,0.220174297497785,4.35502888152203
0.0173876240021625,0.220209405531866,4.35520152091194
0.0176297537528721,0.220244998451489,4.35537650532231
0.0178752552590424,0.220281082897871,4.35555386578365
0.0181241754737424,0.220317665601654,4.35573363371309
0.0183765620038817,0.22035475338407,4.35591584093686
0.0186324631193156,0.220392353158113,4.35610051965115
0.0188919277620767,0.220430471929735,4.35628770247211
0.0191550055557353,0.220469116799044,4.35647742242403
0.0194217468148903,0.220508294961528,4.35666971292484
0.0196922025547917,0.220548013709283,4.35686460781756
0.0199664245010979,0.220588280432267,4.3570621413671
0.020244465099768,0.220629102619556,4.35726234824243
0.0205263775270925,0.220670487860625,4.357465263557
0.0208122156998634,0.220712443846643,4.35767092286191
0.021102034285686,0.220754978371773,4.35787936210583
0.0213958887134342,0.220798099334502,4.35809061773336
0.0216938351838518,0.220841814738978,4.35830472659532
0.0219959306803007,0.220886132696362,4.35852172601159
0.0223022329796594,0.220931061426197,4.35874165372481
0.0226128006633728,0.220976609257799,4.35896454799069
0.0229276931286565,0.221022784631652,4.35919044746625
0.0232469705998565,0.221069596100832,4.3594193913424
0.0235706941399673,0.221117052332433,4.35965141921307
0.0238989256623105,0.221165162109029,4.35988657120491
0.024231727942376,0.221213934330129,4.36012488790339
0.0245691646298279,0.221263378013669,4.36036641038646
0.0249113002606779,0.221313502297509,4.36061118022417
0.0252582002696278,0.221364316440953,4.36085923947744
0.0256099310025846,0.22141582982628,4.3611106307092
0.0259665597293487,0.221468051960298,4.36136539699482
0.0263281546564802,0.221520992475917,4.36162358189846
0.0266947849403432,0.221574661133726,4.36188522955628
0.0270665207003324,0.22162906782361,4.36215038454105
0.0274434330322837,0.221684222566362,4.36241909203429
0.0278255940220712,0.221740135515328,4.36269139767078
0.0282130767593947,0.221796816958064,4.36296734769118
0.0286059553517574,0.221854277318013,4.36324698882933
0.0290043049386399,0.221912527156198,4.36353036836708
0.0294082017058706,0.221971577172939,4.36381753417278
0.0298177229001967,0.222031438209578,4.36410853459678
0.0302329468440578,0.222092121250238,4.36440341862964
0.0306539529505653,0.222153637423583,4.36470223577778
0.0310808217386906,0.222215998004613,4.36500503612419
0.0315136348486648,0.222279214416467,4.36531187032413
0.0319524750575921,0.222343298232254,4.36562278961468
0.032397426295282,0.222408261176891,4.36593784580593
0.0328485736603004,0.222474115128975,4.36625709131698
0.0333060034362459,0.222540872122664,4.36658057914775
0.0337698031082509,0.222608544349583,4.36690836289446
0.0342400613797143,0.222677144160746,4.36724049674785
0.0347168681892656,0.222746684068499,4.3675770355046
0.0352003147279668,0.222817176748487,4.36791803459118
0.0356904934567523,0.222888635041635,4.36826355002493
0.0361874981241128,0.222961071956152,4.36861363847933
0.0366914237840249,0.223034500669556,4.3689683572095
0.0372023668141307,0.223108934530717,4.36932776412837
0.03772042493417,0.223184387061925,4.36969191777386
0.03824569722467,0.22326087196097,4.37006087730309
0.0387782841458946,0.223338403103254,4.37043470257788
0.0393182875570577,0.223416994543914,4.37081345401616
0.0398658107358044,0.223496660519967,4.37119719278017
0.0404209583979631,0.223577415452487,4.37158598062288
0.0409838367175726,0.223659273948784,4.37197987996366
0.0415545533471888,0.223742250804621,4.37237895393072
0.0421332174384729,0.223826361006442,4.37278326627703
0.0427199396630678,0.223911619733626,4.37319288143369
0.043314832233764,0.22399804236076,4.37360786452892
0.0439180089259609,0.224085644459933,4.37402828134374
0.0445295850994266,0.224174441803053,4.37445419837264
0.045149677720361,0.224264450364184,4.37488568277417
0.0457784053837662,0.224355686321903,4.3753228024114
0.0464158883361278,0.224448166061685,4.37576562584359
